MouseID,cls,DYRK1A_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pJNK_N,PKCA_N,pMEK_N,pNR2A_N,pPKCAB_N,pRSK_N,AKT_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
3477_2,1,0.18746205983265643,0.8093228880706224,0.6069163249019188,0.5629095913419202,0.4333291378575004,0.509009495148625,0.4804774960271958,0.8435522053249394,0.2498553532006811,0.7771038788968984,0.8429416945132464,0.7356123718388033,0.8290040598288324,0.8317943154710157,0.7041872178613074,0.6637639805796689,0.4634029939203347,0.4129356713390193,0.697922332425926,0.6021058894219162,0.5781367533578873,0.6451622895958634,0.6888883008673746,0.8528500000956558,0.38135709096618664,0.5981559409630707,0.11759680621793758,0.7006436777430123,0.27087066458127074,0.7306816262602622,0.6291975490090292,0.6078065374085206,0.5784172247982347,0.5766499852802053,0.5497998287960988,0.5903406243257834,0.23111021018692365,0.36727427662486445,0.4557375867576204,0.455087063865499,0.3879120172651394,0.19080100660879595,0.41047047276963516,0.8833655012605514,0.17620328055865112,0.3157982200559433,0.6204952284987387,0.6347857562691673,0.5151148873139179,0.4674233670945497,0.17442277493407754,0.2783267207535456,0.3937304433854262,0.11744847905522071,0.18251124578563427,0.4898656424729232,0.4292669622760885,0.46723503893955165,0.28546348803629473,0.29868305981184406,0.24377708856118363,0.3199274791130895,0.330432404130416,0.1554185181158495,0.15710154982611862,0.27994205419795337,0.21023522963990124,0.13302692651807563,0.2954241407159326,0.534240140907529
3479_7,1,0.10586530745140807,0.503193427476461,0.35537708574265126,0.3107740131803792,0.03410511608055958,0.015066689529937283,0.18517339937013347,0.37533718226608326,0.14120524474082652,0.011223377287106567,0.6649961715214452,0.12247153363810964,0.18275351188014552,0.6706053262210294,0.020392209149832308,0.0,0.3208655125873041,0.2644077948723885,0.2596203922287096,0.33419691308491406,0.48093989295349704,0.04740883217119801,0.47038238041497304,0.5682793675133977,0.2424169643304065,0.39082262096248854,0.057579532239228126,0.5101101301989701,0.2089167940480393,0.5142823919303499,0.5102228877427755,0.23341654859019534,0.45337071233460924,0.32333169186407296,0.3337806264967368,0.33581063048769877,0.5742174165934889,0.19490889577144144,0.2767173991066422,0.3892454334470957,0.697825817067161,0.19061619880805997,0.38566480621369276,0.46957928413698424,0.0740475918759678,0.308492220206181,0.6017664358563416,0.5442442601596448,0.5086384684492605,0.3607085700273662,0.1454084059403548,0.19051914105311574,0.6160100333186863,0.14819485526538478,0.3629039355427882,0.4433410238315162,0.256444750272542,0.6105807852043124,0.2794066879835114,0.22835328849399206,0.5028963387843142,0.35067059777058907,0.330432404130416,0.2699017578622026,0.19073373107565755,0.39523219423686895,0.1467103856899171,0.271983598088783,0.25978625559120827,0.6013783664037475
365_4,2,0.060110179298457,0.5261416850008376,0.4304210411701421,0.34082881594997605,0.3478974014319197,0.4668820325943412,0.5225232900604477,0.49816235845923584,0.14452261338357877,0.6897559933249383,0.4141829073767249,0.5972256273305969,0.5493794429969667,0.2697715249360871,0.641045244098833,0.5972831778428552,0.3958381844075949,0.2531792893521666,0.37834019650455486,0.429559778752574,0.4577708291052265,0.6447144187171,0.5130391537841298,0.6521121912941682,0.3370621999562602,0.2760050536617932,0.33798325381173966,0.574197396283842,0.3183835143150632,0.6938208521233262,0.56033543444645,0.30084642359375435,0.48550461086453156,0.3426224217966285,0.3192486169129922,0.3062814234345863,0.2284485413750658,0.4257454854680386,0.6394403441834047,0.2788541310125099,0.3629241749277829,0.19326588495370117,0.33657342495526904,0.20626950833541524,0.062404706829805597,0.31611926223680603,0.7922631014859197,0.7426757033276091,0.6129549376523359,0.6275750699034256,0.19767856359030733,0.14413324958960527,0.54725169839403,0.08410614978382855,0.4602534027641181,0.31317541659260917,0.4708269983732508,0.8164385851572238,0.3910484060958592,0.6007982362552684,0.5214031382526578,0.08495106426937371,0.2872142922685759,0.2699017578622026,0.16613789500840687,0.5065722989312299,0.1963379490748738,0.36738121967236853,0.2954241407159326,0.38654451983425614
J1291_9,7,0.038778475329978,0.44033886968656977,0.3298111893080279,0.18802390175087635,0.38797211119368924,0.4295101693146072,0.3161355322015934,0.6414327023010882,0.1034880697678412,0.5863029414595547,0.3512559319333899,0.558034146809677,0.26436392706564316,0.37070833359813354,0.6991027367003327,0.49050072528242283,0.3832040153468148,0.2514618759580787,0.1987272767127152,0.23012581328970727,0.41037420681620895,0.5743068906563948,0.4425572947445594,0.6751731833867903,0.46345850083350726,0.4169503106262852,0.3543483204085277,0.4556811936012218,0.2094202504342163,0.5350783487751504,0.5564850069498963,0.1715159654759313,0.4073636071901914,0.23072820802515936,0.303325393325227,0.24250976731887663,0.5462172349716294,0.24041745512298962,0.2898133235595795,0.3700038849673001,0.8364350815526556,0.14981314078756747,0.6217180155968196,0.10077564193298355,0.37606638163860406,0.3384288067314579,0.5540675769711634,0.4329514057764675,0.47139147564181016,0.421223778723384,0.445569386638279,0.22627849675134915,0.27886620588545175,0.06992205289324771,0.3390274820109387,0.3888543436476076,0.272364029605482,0.556598401085828,0.2671613278145486,0.4496449503977342,0.29235018969196447,0.398736061352436,0.36854110921783395,0.2699017578622026,0.24021895744869654,0.1205722987635528,0.48129496430210883,0.18998787085800778,0.3935276425544961,0.4857051490762386
3499_10,0,0.04502971636457318,0.36807701958961514,0.2597960658372911,0.16623451329301014,0.25469211269276193,0.3009940467823318,0.23284260924504882,0.2186625522189729,0.08665525479656724,0.452014294681373,0.38186148556236277,0.35898720913131654,0.18323573695096065,0.42367268742442515,0.6383725614306373,0.3679618861168883,0.134453706547921,0.09890637023749438,0.15148277414940406,0.1543880583452118,0.3809467571517995,0.4670964129865377,0.17812172926755554,0.43092420418249744,0.13541151632110415,0.2174635162820786,0.027495458522578897,0.4779860174903647,0.25137269894550984,0.49877395616458475,0.4383392314741995,0.17453379849464268,0.40147212415785816,0.300065066117403,0.1957907528848184,0.19694401712179543,0.4095441325292748,0.18749861073931262,0.31671872253516936,0.2365101540591089,0.6424432743243786,0.08764630383109712,0.4877223384977047,0.11700846720852814,0.14729991752290256,0.28200051210221116,0.4380648054962385,0.37549510195415026,0.4654019937119013,0.36906205034189465,0.13832204439895435,0.0726084992836129,0.49875490252960086,0.060991088448832664,0.3750256381184657,0.35723353138574165,0.28110509999390165,0.49871600445711217,0.21084218487485007,0.23650924403393503,0.37336122494143287,0.33332141748395094,0.4015861972216705,0.12754012502173495,0.12636977562287272,0.21071288901750884,0.1815246242497345,0.21329222058166325,0.19250625392336518,0.5185221113920999
3477_13,1,0.10676660444056377,0.5853410392722749,0.26381835161380074,0.23595170214312006,0.5309854335850467,0.6335906750232561,0.38137884340903405,0.6500714760438935,0.2084429044328858,0.7031940947059667,0.6266235147843937,0.6660855951025106,0.45179712498084657,0.7364692450155161,0.7843997742143641,0.5292305751271579,0.5547572206862973,0.4559301402658599,0.2198354171081465,0.2504916424957343,0.47106995123097384,0.6689242105469057,0.5838265201181171,0.6294340374482473,0.5050276627193635,0.4029187734913403,0.0849064663939996,0.5935317064748282,0.3223902389735327,0.6501123808079056,0.7158464396287271,0.31611031421068236,0.553094370535221,0.4867435755178452,0.4963679136614909,0.39586224254956126,0.3798780952692339,0.20766350489147167,0.23517384366480476,0.38866033574468084,0.7261376891714111,0.15645256806410174,0.30548739621554216,0.48184863515150256,0.15049753563263998,0.32411352927335624,0.5288622710634905,0.4111664115611936,0.49352486708469023,0.2720420209973313,0.15245333502566694,0.1842981936978506,0.28127462835195827,0.0692158777128219,0.19507140994077887,0.4015610695782247,0.30985363257426135,0.40754650583760754,0.28754714506796397,0.34033223807375623,0.3039496184603834,0.3722750009871829,0.330432404130416,0.3304792210096922,0.13966465598084815,0.38173197901322,0.3291534362687759,0.27895743832063363,0.2954241407159326,0.46057464797652653
3481_13,3,0.0592762366943811,0.509349353175695,0.4088631463321494,0.21021249267224962,0.4031599873098346,0.5553217432592226,0.18178965602497812,0.5431383359740076,0.1448296711273154,0.6026480041710208,0.3538811177461463,0.5702572512602119,0.3800971954745598,0.17531468287361485,0.5607347507784353,0.5663620028453035,0.5150443783149335,0.3795043968202252,0.20212373205578618,0.1896766256465855,0.33197488078449267,0.6995302988040577,0.4518385063513145,0.5392495324130512,0.4394026454303852,0.3992285706325208,0.41414875799753176,0.6951903075236614,0.5134616174728749,0.6767945107409856,0.6229787639665949,0.269250840611143,0.5461911962451171,0.29862920031038864,0.38643049376302896,0.4270769873642818,0.22568961807928198,0.189363239042748,0.3798719790635446,0.33593296124807925,0.194715857584995,0.1960963301439257,0.17832286195415714,0.24074951367809339,0.0333139660209962,0.35008661070219715,0.5044690883202941,0.7203024489305688,0.5070706150369403,0.4770233236671301,0.12502512608885258,0.29942434918436767,0.8488221046150505,0.19338317225703516,0.5543108678054078,0.41199311787076087,0.45616005050213526,0.7480204525503968,0.6684769282277963,0.4834685293024732,0.39984176563838436,0.7869538957459119,0.7621845038032675,0.2699017578622026,0.5303074559573966,0.493115466187111,0.31325851963604223,0.7653886825821832,0.2954241407159326,0.3879541133594114
3412_13,2,0.052449958756995256,0.5288415990433722,0.33291403499933525,0.19384098589480564,0.5278090335636653,0.6361374711542531,0.649921160429532,0.5848241097908429,0.16157931249132704,0.7684743331951375,0.4085637131693589,0.7276785835022577,0.6760835670812307,0.21541987322171002,0.7769913670302867,0.5652666567340061,0.520320845131378,0.4239526888941666,0.19769735953788123,0.14249079991448027,0.3182502800577378,0.6149723672444752,0.538246020428106,0.5488140940971431,0.5489140458294899,0.37941829316600206,0.3169233480834879,0.7361296228991323,0.6064066192497076,0.827942648296237,0.7328836799511397,0.29080446012766303,0.6238960863070113,0.4153675465633332,0.7237321406619197,0.5368811069041219,0.39339667493707675,0.1398656999490404,0.3941202695415806,0.3705813799301262,0.4248153762833942,0.22002728767343543,0.2530938887869206,0.11105284145986627,0.06611888366604324,0.36596707592666855,0.48024076600489485,0.5959098703035052,0.6886952432512387,0.44334374485844374,0.16022821526687708,0.4151197307142015,0.9999999999999999,0.22568656606951648,0.6877678262905198,0.505893918286021,0.6189079935267013,0.8323903223371663,0.7523209050778759,0.6350793925670781,0.45102872607647937,0.45311772542520723,0.7273423846697973,0.7370378761661518,0.7039726765816114,0.45026004795256125,0.4078978815362936,0.9223667776804081,0.8127559105306447,0.2999131435668831
3499_3,0,0.1289737327948627,0.6471466583258124,0.5703465222128207,0.401150498455801,0.2817243198029812,0.38906660505540375,0.37190574330085224,0.6384450181414532,0.18012629507244785,0.5649050896172078,0.6695910712935058,0.4776648048558685,0.3921021198565362,0.6604962913609402,0.6184055115437781,0.6016290231478273,0.36848123311759196,0.21102092389083282,0.5425472767335111,0.5245423978240085,0.514167409635715,0.5829811518453066,0.44388038043631495,0.7258262868301323,0.2685969303391751,0.4880091029196255,0.060737040606024306,0.5078433943765395,0.2720053801328003,0.5817115633029444,0.49403744978664166,0.359564203033204,0.45437837557142857,0.42188349707842276,0.2358319786029235,0.32074903795806853,0.11728784454344715,0.4924707433911152,0.5918107258134406,0.40143321887001016,0.6566280324947398,0.19430035000931112,0.7117317568998909,0.3599670634181976,0.2105623552889222,0.30805016997837514,0.6226440178100442,0.5637067185374388,0.5309977905915283,0.6691798174048428,0.2285962433154357,0.21399197455589392,0.6092475953918369,0.14372228685252036,0.39620472526279005,0.6562451756996767,0.43198883364048735,0.6425044895512395,0.2651842362503146,0.3360874202530204,0.5250472776032133,0.37747835402222707,0.23233430500915725,0.13695703186960395,0.17009887266756757,0.3709339674746104,0.22170031026286416,0.13262351274705492,0.16636034807518296,0.635619391124628
3490_4,3,0.06592051987793804,0.6037412680579523,0.5619316168654046,0.4150159085389855,0.32793577675329466,0.5353677273000172,0.35460953330554346,0.6297938423279621,0.15811988381643582,0.5577128241514526,0.34761077287107334,0.5288382451323528,0.47186434513409214,0.28806741044450374,0.6203340087507332,0.6936019633079294,0.35011217005292283,0.20961521122065496,0.5529426222935646,0.5058485970852497,0.437964025673923,0.5839678429905905,0.5399682055267577,0.6577549579939981,0.24642537255668628,0.3315967714301835,0.39224068922964156,0.5181596296017377,0.3041009976557223,0.6551340793201186,0.4960566324005261,0.3237958786183234,0.5080337855306603,0.2277586841738164,0.2816634074508567,0.33544604910405795,0.1686892134238793,0.4018781404530545,0.5735997742077681,0.34853119019348144,0.24201394383381886,0.18087830685695144,0.3546170383463744,0.20465263674705497,0.05333641558612771,0.3110445267485473,0.8318998702056594,0.8386192863978391,0.590782967729023,0.7776773063223726,0.16666934236061137,0.21606171276148023,0.4658108488206385,0.10741944143497256,0.5477331979110303,0.40578287973841964,0.42670837389244776,0.6979011944140259,0.4617380669792832,0.5045996908479942,0.39873800679535254,0.35072813175977147,0.3051970137584598,0.2674317728956388,0.2428281245602239,0.692192889941969,0.16252013273238472,0.3821000669871521,0.40370697436908276,0.5125685424954067
50810C_4,5,0.15981382282986903,0.675603650600641,0.505388708404635,0.38462625084216184,0.3078986583092743,0.4020974559542119,0.175373758497312,0.5956002012867962,0.2052731681733624,0.663068675852531,0.5680248456643033,0.5249798577264995,0.39767726762446143,0.7009710861839986,0.60630926278151,0.6185241071022288,0.34615785649429887,0.2426515981305396,0.5396233412581731,0.6568753177564999,0.5486312528887513,0.5775463450992322,0.620637716267148,0.8457697438033644,0.273237496942095,0.713848485812599,0.0813621194148817,0.4730084837046165,0.12187764901754222,0.5771721707081409,0.5845504991913275,0.35183731533844453,0.43699043550172423,0.4461365331567587,0.2464780695671126,0.4222833273933123,0.0698499478186835,0.733265669518503,0.6351205382143101,0.5055893938376187,0.5875563478420762,0.3060727956800174,0.5691109350309906,0.6740621515952504,0.04140741362098898,0.3071848169768415,0.6979500884418056,0.5545125382583068,0.6565129826911124,0.3654885115779849,0.2698446233739201,0.22599509935433548,0.4131574296924386,0.12501055338558398,0.3431536608499295,0.46718813478714705,0.46889260432964897,0.6711425042440038,0.34515829758247873,0.4532176737642921,0.5932875823345887,0.2300529755839653,0.19338024582662722,0.07599935623596965,0.13883829174085288,0.5919249789274691,0.03482555651206026,0.13453792631275324,0.07715510653000751,0.8505678282420357
3500_4,2,0.07115737477208814,0.5477735934202174,0.4277876124048343,0.37838993966393974,0.34068714681245094,0.4665239623807957,0.7652408319392348,0.4857892690191621,0.181761896842033,0.7064449936751368,0.4173838761490549,0.6021923386169545,0.6859653987698127,0.35709700332139244,0.6051789796952077,0.5484746160671095,0.35104983694282554,0.31678300552447836,0.32306320235564323,0.2675066508998113,0.40137592411243617,0.5140690025647762,0.4024876784988419,0.5975493992902189,0.1796557149086485,0.4816920433073856,0.24828990516962618,0.5317384677899051,0.38857640750942757,0.7524159225011706,0.6449629719337969,0.3670650783786723,0.526358427836112,0.4074328588113294,0.4530439419127503,0.48754112601906874,0.2739148347639304,0.28260270651297803,0.4971933820027666,0.32323233351564895,0.4445992363881978,0.16905264298998068,0.3389430745086989,0.45682400869803375,0.07279967953449348,0.35633987939377104,0.6966926093237856,0.6620241634793648,0.4204043214645862,0.663201516332455,0.17127598907418212,0.2759205290172584,0.6679113050395625,0.16599869720029492,0.3834001814820296,0.21218168039463892,0.5122453626421145,0.7605994602877526,0.3552548720497557,0.5498150266248727,0.3556091512480035,0.18195478787844122,0.4019363412307643,0.49179002353091783,0.40340098978330735,0.448401054908278,0.22032941329925174,0.42789309328526753,0.3763013752917175,0.2533532763008232
309_10,0,0.09932386475566252,0.6473683331308917,0.3154080949191149,0.27591454840865826,0.34554004392883453,0.4902726135953151,0.061087934950511985,0.3891791752328323,0.17333604283590753,0.6163542470711677,0.6260026442683955,0.5656669373723152,0.1439840430088047,0.4874216997253376,0.7154617848906628,0.4527953633528442,0.4799807903352863,0.41155948928458463,0.17718677168918337,0.2552824236854708,0.4719509050746392,0.6201997422686082,0.5753485072065517,0.5455204182357855,0.33869940741751714,0.3647452502205477,0.09472615088278435,0.4885532027657587,0.2360000613970511,0.6005397095837717,0.522734406550919,0.27571252117815825,0.4397596484598384,0.38843471987649114,0.42548378469270687,0.3886845523659498,0.37536330596527456,0.11111287589113739,0.2199431342551766,0.4934189805115158,0.47708573854717834,0.18965030484461903,0.17268644995247534,0.19985877751790282,0.06605512742877032,0.3384749109663862,0.5850327025902068,0.2846766791561838,0.2232722503091279,0.31611044849928516,0.0421454192857357,0.3173138030084498,0.5134162609728269,0.16273216786174954,0.2096134083505985,0.15823851062758376,0.2512887221313721,0.36656211270614714,0.24758095110009004,0.19158510394957595,0.3603277191460361,0.1662591391835283,0.49234724433949467,0.2699017578622026,0.18401827023606182,0.3117345089824929,0.1660754469693798,0.3265142755499279,0.2901059858022573,0.6028480061043149
50810B_10,5,0.1426075572337888,0.3679980727290072,0.24962515905546578,0.20931518994445486,0.26825767883990903,0.30695289634953,0.04361993334964395,0.18998005225929648,0.1630008525917071,0.4588931448919892,0.170063336904145,0.30852881772578594,0.1899153868629532,0.2230188495663471,0.44792748633572843,0.4374428287432157,0.28290632753391853,0.11998361534019186,0.17661704168111922,0.2680189151254676,0.4103634997216501,0.43234480563857103,0.2513663788482392,0.4372748192745106,0.06480689904044767,0.392106546786142,0.03303964503094314,0.46897795924840563,0.1354519659749588,0.5087758350764872,0.5318344037622232,0.15838591413354386,0.3801039023621948,0.4369926289679187,0.24893425758384957,0.3192618362846267,0.025782188236589176,0.35870591093396476,0.37089706333120237,0.10618674598157851,0.0373506217542392,0.12972082216884107,0.45982885980517624,0.1592715203294336,0.0009422525890650513,0.30703655446450584,0.23522176961838348,0.1808211048455679,0.09319149554775297,0.04528184873606145,0.09345848265939671,0.16310465640392957,0.21862173778536975,0.03543300959310877,0.16890781807664768,0.03424578602425277,0.16033847695918613,0.18285131179110836,0.09892120321051778,0.06990209609674858,0.058402833360121975,0.0,0.1659959199681898,0.11495304637616921,0.1309263533838067,0.0960212886628109,0.08454432339556803,0.17985816921351766,0.10579048044152523,0.25554993930904263
320_2,0,0.2133775190302255,0.9157126811473558,0.6847910734824282,0.6282401892591264,0.2933382351914453,0.49177598680050444,0.0757876031200547,0.7558508306440639,0.26945356038665846,0.6837818746022291,0.6061460914970489,0.5080384676625708,0.6714593427492027,0.5160873771966878,0.4861100860484102,0.8753277406287917,0.5407971318087946,0.32699735462306345,0.8572568006780537,0.9248510809521532,0.6074981167182115,0.6719222489865101,0.6926893665557418,0.8639897532226604,0.33127713965033145,0.5719175093757588,0.1076510758729862,0.7581367120777283,0.23623089151286947,0.6851962554876195,0.687520313053931,0.7105624248397806,0.7510225755521637,0.7205085600421934,0.5831302709236224,0.6180474055232084,0.10360542265673017,0.6548572013246136,0.6529158466648226,0.4392259348672841,0.005000100364337179,0.26615849936046937,0.732425975559887,0.7614496990606624,0.055636627836623716,0.32720925397109607,0.7903303941941312,0.8788143257650497,0.8205049223421642,0.6954469468418446,0.4873384629242257,0.30449643713749297,0.4744159037919339,0.10554368090487715,0.47063768868121103,0.478113417830787,0.5254949136540202,0.6039541861664246,0.39229388240295715,0.2751440884984482,0.4161199632812633,0.3280118691345104,0.240138189879833,0.27539745146547046,0.25446367249057705,0.5336538891288026,0.11770234161533158,0.22679362703516043,0.2954241407159326,0.6819810243692468
3480_7,1,0.06037732610609451,0.4693886257569756,0.3840507503786883,0.3152522209797699,0.18070008917725996,0.23833325729940263,0.32362000849255046,0.27852254478290006,0.08357411425742192,0.4405335912676417,0.4815894377224976,0.3333116042295468,0.4247657848913734,0.6163371900887988,0.4493936112230026,0.3097648101757845,0.25903760358813865,0.13438174999594388,0.14990317118435328,0.3492596513830931,0.4489413894104143,0.40254497062059613,0.20389531624906043,0.5584498333319118,0.13667971693116687,0.33073003933431133,0.04078890626781187,0.4965748975598127,0.17396773907628998,0.5186081572600708,0.453283373306282,0.25664740877127146,0.4017852757936151,0.33833195743548095,0.23149899985211697,0.2684724367478305,0.24328610586191998,0.3052244833262078,0.32297812070391313,0.35887122275422045,0.4659618043237132,0.1392839731993215,0.2532565841492068,0.5241756454847365,0.05318921029859527,0.3091316932994866,0.6775443410486762,0.5321441148040099,0.35915943049755794,0.3712130802493624,0.10044868307707266,0.2555216573177028,0.6197962400224094,0.10295631696991159,0.33005774155219136,0.3230883263166969,0.3734412580504053,0.538959322079807,0.26905195203700927,0.26619419869664684,0.43007103570861926,0.2651345453283629,0.21205537248713263,0.15571152519312892,0.23800207651490352,0.37539457785398067,0.06511204427782882,0.16738812841684841,0.11305716454681203,0.7606661928969214
3498_11,5,0.25701876165000215,0.39594173500732255,0.2627506350248189,0.18300840651573458,0.2774297520540616,0.40920892800571923,0.12852287199772108,0.4881649195204354,0.2572273893256307,0.4800912915202874,0.26540051134809894,0.4606198334702989,0.20507592332674665,0.27909573309129615,0.4830482464073128,0.4585596206196245,0.3606095214922852,0.2698717697720354,0.1987514298065218,0.3166690601189961,0.4642898687926521,0.5210411719523845,0.4058402760781641,0.5716607601435092,0.34757123370093734,0.3957105879355258,0.04218162105793735,0.3040254654219529,0.08664453840843384,0.48725388049695584,0.4711683692656293,0.13835408974327812,0.3411187238152439,0.3184113720415671,0.14772449647607766,0.1989694534241806,0.04855585587924105,0.3945221215674283,0.4567042372555539,0.4714766909434215,0.12775519098833216,0.16123167361804774,0.6788874149046178,0.15736199342000912,0.02613409577233141,0.3366749804006215,0.5973692633142685,0.3978888058848401,0.42893211991460156,0.3921527360733973,0.2947389297450332,0.33632106682842366,0.4226053740205362,0.08588360368352893,0.25995266934112315,0.23173063666060323,0.2691640303182179,0.7186911184266953,0.20093441640766208,0.354442582831892,0.4041725330114383,0.35591429771355454,0.22825516111634442,0.2699017578622026,0.0844215294864275,0.26759900318787466,0.09072924435781834,0.18965865515284502,0.21611918219819737,0.6416167353484459
311_12,0,0.1584958999565926,0.4950465020596697,0.297750529083303,0.2437066641025838,0.3960052732860647,0.49574107296277,0.07466554246987603,0.3372579399100807,0.19151644018614591,0.6015093538484358,0.4821374674153929,0.587019254078935,0.2711614365213363,0.2602749630772999,0.5568345597423421,0.4877629741825037,0.4083754114577157,0.3902343394946519,0.17927759916180977,0.31223700021704137,0.4155804057187591,0.57981995365383,0.3736208502019053,0.4899083555188114,0.3855320347233384,0.40186645826070244,0.10255306502521541,0.7381669749048498,0.3275727835083653,0.7177183174724533,0.679641135253421,0.4498030275617494,0.5180506924213745,0.5957337940043181,0.6485346046297951,0.49668089884272515,0.16950277551211626,0.17490634683373596,0.29709634415198755,0.6070054305161582,0.12919140686261749,0.109971982984637,0.2653093005488205,0.19750075093054986,0.023897378894197074,0.3762404019889514,0.4854633661748424,0.4680608942300172,0.2972271143351023,0.310801763207895,0.12849011486983108,0.40322640427076706,0.42475841686103977,0.06861938022716643,0.20158679835142035,0.1574842232908379,0.1108750941710599,0.2265758560692721,0.36081031243204564,0.24116395746834973,0.17689349175904234,0.12844651307937138,0.4721100852310309,0.48648652907841716,0.24021895744869654,0.2609621425516139,0.1713076428081867,0.6406546558214428,0.4550213599814963,0.4224539878313493
3500_12,2,0.04766522765885698,0.37429814791884974,0.22985239771445531,0.18566846924759428,0.2930265273376941,0.4426392326284993,0.5637744141981569,0.302642525071931,0.12406084782209123,0.5845610854501025,0.23680527525259543,0.524290049246905,0.46719407785780565,0.19661843430786358,0.5324301438234554,0.41015387751675275,0.27526154706408035,0.31215185129207457,0.17341057933956797,0.13129702082644157,0.310728994804365,0.4592405906824212,0.29555674000007504,0.44153566760659024,0.1840794378983085,0.33444217046403146,0.17378788027541503,0.4470465947357823,0.32066286211648076,0.5748632274966448,0.5558264004352337,0.22221374959586238,0.46208794415869825,0.2992449061810073,0.3750053230771222,0.37379502330420644,0.2059894556421006,0.17694265678774357,0.4235062391142019,0.33856459245462234,0.396533682645037,0.18614004426233505,0.3216348491810916,0.38020434800797387,0.06443698878154075,0.379321255357343,0.5890226554812105,0.6682486255394083,0.4262078615715995,0.5683509325560124,0.14658252755560375,0.27806874951845584,0.779867688767352,0.1676354306793969,0.5585794821491907,0.32558931639394373,0.4900216999328486,0.7350578167855526,0.6873975902021208,0.5365565705840547,0.3797615000862633,0.2506091644530828,0.5857079275918893,0.6547163849082078,0.510420006627792,0.4365502821581857,0.3022821230954683,0.5916713517618959,0.4733850228661859,0.33916119835557684
3414_12,4,0.19403030932061038,0.5172349654263356,0.35182084538890224,0.2875094487246218,0.3405526951505429,0.49419217425217415,0.1324554672165281,0.5183705529865676,0.23762297470766577,0.505967302736826,0.467726182009929,0.5221745375355716,0.10410058694890614,0.3720824494589193,0.6950544591752364,0.42163693927569973,0.3985133815282851,0.46225719973627066,0.1665157666209521,0.2723189817426025,0.5677248721948347,0.6646892146716322,0.4491267735103167,0.7014843691024778,0.36711560511100594,0.5379476434438774,0.06161484106660192,0.37831599263713617,0.11401339816407136,0.487177320291873,0.5061364623485503,0.18974883678688104,0.39340173584457083,0.22245519621776033,0.16582558934343639,0.22432831300276068,0.32044318639378977,0.15859515481669306,0.2985676324371646,0.35336356326164886,0.4432761708080733,0.14191933781310595,0.29875295841161886,0.1432675980580515,0.07230541160803874,0.30102805400434657,0.511211791555169,0.31529666977869,0.26566210024363246,0.4057294381074489,0.15441615000536724,0.11768092792534823,0.41132921389165544,0.061174489656790676,0.21078593330542594,0.19740746504511353,0.1859758518056831,0.6107870658720074,0.08071544109387707,0.18515263386533098,0.4208811682071134,0.1623407366080687,0.17573515490608532,0.2699017578622026,0.24021895744869654,0.1622250304247259,0.11047874608047167,0.08705574569430469,0.21549604143076784,0.6944969080470262
50810F_6,1,0.13028925461294652,0.5743503618582343,0.39758646848864587,0.39383650640783907,0.40777563001565875,0.5564934074906496,0.42880794532557287,0.7049858753907763,0.1791292236925919,0.6444958144997537,0.3659152626021738,0.6357216111857598,0.42308535176500084,0.37378498989533043,0.6605251802263526,0.5814581607240994,0.6937797337142512,0.46839691631996183,0.22973767195937075,0.37873945946514953,0.4086631890158329,0.6656224579442246,0.4942235933985787,0.6615068134155196,0.5314888290619861,0.3790669774341119,0.0660537196104132,0.4614599853949691,0.14382283464953727,0.6098881313674278,0.5858586110212477,0.35641205721154623,0.43023001015846307,0.5972087412368732,0.3671418017482738,0.31797928645144835,0.11128965508498134,0.3976663502383627,0.39450421637839933,0.5322843092826571,0.12570256378878514,0.21079276016010362,0.7340268143897979,0.1445977344106914,0.03588154134900191,0.3532011065793387,0.6280663744869867,0.47299581153985215,0.3794666816838511,0.2768855819786642,0.10977124036825686,0.3154696768941848,0.3623844587606273,0.07457838640535572,0.17748413158973064,0.13102549040156075,0.22824025463882058,0.5516772635300649,0.27059288933557635,0.36335247396817993,0.12478228421832238,0.13626666469452453,0.330432404130416,0.2699017578622026,0.10354174620624829,0.14514101278050284,0.1963379490748738,0.271983598088783,0.2954241407159326,0.5739970933504175
